"date","BTC","ETH","LTC","XMR","XRP"
"2015-10-30","328.492321157218","1.12067336586791","3.98160659208804","0.445099921325791","0.00467253237268986"
"2015-10-31","314.119508182349","0.889342571595558","3.65331305272237","0.400637837199885","0.00463123391185861"
"2015-11-01","329.854227644652","0.99","3.87110969703018","0.430910076125132","0.00494124409108053"
"2015-11-02","364.616627995324","0.9878","4.17050384750786","0.446377924489415","0.00502008669865138"
"2015-11-03","400.923105201637","1.04736265341905","4.52536022693452","0.434468890427788","0.00527060004787735"
"2015-11-04","405.481681472823","0.799","3.9822853241414","0.484344686874451","0.00454395498363819"
"2015-11-05","384.341222969024","0.87638","3.81392123784701","0.425444103906855","0.00439163488787431"
"2015-11-06","372.975417884278","0.959652834599649","3.50366242883619","0.436965178481486","0.00446824550625365"
"2015-11-07","386.504550847458","0.911850192869667","3.58078314945367","0.449890014108797","0.00462829147358993"
"2015-11-08","372.400129748685","1","3.40430063132583","0.500244428824783","0.00452908554198555"
"2015-11-09","380.495644360023","0.998","3.40255821393717","0.471413879607164","0.00448966158016546"
"2015-11-10","337.830502337814","0.901914669783752","3.10142797799881","0.462340545990614","0.00448084458341546"
"2015-11-11","308.922185856225","0.750047340736411","2.96097674423364","0.447234912448492","0.00423607786986375"
"2015-11-12","337.522988603156","0.88","3.28607374784258","0.440422317023409","0.00446195152801807"
"2015-11-13","337.278958211572","0.89998421975453","3.23649386472951","0.457254681768489","0.00439077691892178"
"2015-11-14","333.047117475161","0.88","3.19177198625039","0.430386232066481","0.0043495953542256"
"2015-11-15","319.928021624781","0.91","3.07598874903123","0.428592840979893","0.00416865707322818"
"2015-11-16","331.132725014611","0.914427235534775","3.1991952984188","0.433781896132946","0.00428677478016173"
"2015-11-17","335.849786090006","0.999284628872005","3.22145951630948","0.42867665009997","0.00421156691715281"
"2015-11-18","335.744504967855","0.996753607247224","3.18380373861117","0.423298450734436","0.00424469905893541"
"2015-11-19","326.232145528931","0.94","3.13271940264656","0.407193495499622","0.00418555842713618"
"2015-11-20","321.940475452951","0.92","3.12434732330249","0.388786018961648","0.00421482156104238"
"2015-11-21","325.905231151373","0.96","3.1437199039314","0.392922733359157","0.0042918461795089"
"2015-11-22","323.716966101695","0.97","3.13249002180128","0.400400428984911","0.00425539668761276"
"2015-11-23","323.012556341321","0.92","3.11897978834499","0.395276022860945","0.00425739894156481"
"2015-11-24","319.961356527177","0.910014781998831","3.09511046039126","0.385975127787935","0.00428108295033363"
"2015-11-25","328.960457334892","0.87","3.34151557884542","0.38864355277205","0.00431596120023378"
"2015-11-26","356.255292518995","0.858832719462303","3.63938440782227","0.406099116037378","0.00426187540153544"
"2015-11-27","359.268824371712","0.88","3.58747231813686","0.373842681818874","0.004195817659343"
"2015-11-28","356.567322618352","0.907557786090006","3.5126410978863","0.392142700013049","0.00427577361062693"
"2015-11-29","371.707612507306","0.87","3.6884179149704","0.39192202879159","0.00430809122895967"
"2015-11-30","377.389839859731","0.88","3.60940062471686","0.39418957289755","0.00420369998943132"
"2015-12-01","362.532375803624","0.863293395675044","3.43821965980781","0.374613133484243","0.00407434902754342"
"2015-12-02","359.22240414962","0.82","3.35367202205227","0.369860324153607","0.00419930990450906"
"2015-12-03","361.210068088837","0.83","3.3836594205859","0.368134557454944","0.00433994982349917"
"2015-12-04","363.241631794272","0.84","3.37133335540988","0.371163692736319","0.00479115712336645"
"2015-12-05","389.362958796026","0.86993","3.53960823313433","0.444645733223187","0.00520951117682169"
"2015-12-06","393.319129748685","0.82499","3.4824163087975","0.440616364389306","0.00537721409330198"
"2015-12-07","395.346588252484","0.78994398012858","3.64003726616784","0.423314950437475","0.00560299210317304"
"2015-12-08","413.798660432496","0.79461","3.69200430638759","0.431523756041037","0.00708802279483868"
"2015-12-09","417.632671244886","0.80511","3.66516387786643","0.450334590859541","0.00843819611686995"
"2015-12-10","415.729924313267","0.84374","3.64823420316739","0.431919231402809","0.00773351374612395"
"2015-12-11","453.86148012858","0.899800105201637","3.86762743855617","0.463162823930482","0.0087859531883155"
"2015-12-12","435.85572238457","0.96","3.60991432334664","0.442597045781511","0.00855208688716816"
"2015-12-13","434.403466393922","0.91994","3.58088169628764","0.452014857503653","0.00856533270336153"
"2015-12-14","442.991689655173","0.99","3.58603549972564","0.529255220079413","0.00699201150364639"
"2015-12-15","464.617871712449","1","3.79850112350388","0.549550016217557","0.00612444506304196"
"2015-12-16","454.142492402104","0.8671","3.67259904529297","0.522240987142279","0.00669699036662982"
"2015-12-17","456.240134611338","0.94","3.72910260525794","0.512058845613014","0.00651494459848425"
"2015-12-18","463.175769725307","0.9","3.74230898109219","0.497207112933424","0.00625111628838706"
"2015-12-19","461.399907948568","0.893520944476914","3.70804797831598","0.479857247746547","0.00614406481560974"
"2015-12-20","442.15399006429","0.96","3.51385443511978","0.502855975336763","0.00611389786458327"
"2015-12-21","437.640129456458","0.91","3.43397662595305","0.492744323953193","0.00604736246489357"
"2015-12-22","435.268379018118","0.88","3.38461079916277","0.474408852998751","0.00599692624595021"
"2015-12-23","442.665727060199","0.87093","3.56556351448621","0.47169844671074","0.00589179958986073"
"2015-12-24","455.878713033314","0.87","3.63293868828068","0.484953797282498","0.00599024628925775"
"2015-12-25","455.718825832846","0.865924904734074","3.61394181562587","0.486449205544909","0.00656408074602861"
"2015-12-26","418.221531560491","0.853","3.44971814312154","0.440298893308527","0.00607245711147344"
"2015-12-27","422.705894506137","0.86893","3.48925301897372","0.449612512876386","0.00637476657321423"
"2015-12-28","421.052879602572","0.842445938047925","3.45469392931355","0.445656630906898","0.00627742299702315"
"2015-12-29","431.340021332554","0.86","3.49350894321525","0.448550580955861","0.00610903443677767"
"2015-12-30","426.043646990064","0.896515517241379","3.45831934498963","0.441978509687049","0.00615065044905019"
"2015-12-31","429.677153419053","0.94884","3.47202529643109","0.452311753306466","0.00595504760066529"
"2016-01-01","434.678006428989","0.92037","3.52111320708616","0.512542222973338","0.00592817167806127"
"2016-01-02","434.439877264757","0.94999","3.50463782974134","0.532818696825519","0.00609993476928532"
"2016-01-03","430.136180011689","0.957062928112215","3.47833222213821","0.491133407191089","0.00592268056427646"
"2016-01-04","433.44897106955","0.95","3.49811075886427","0.501160918504636","0.00596753163563596"
"2016-01-05","432.669502630041","0.9426","3.47838365977565","0.50095458522102","0.00605275300653825"
"2016-01-06","430.677869666862","0.95","3.46034818600027","0.503129369151388","0.00593813159392426"
"2016-01-07","459.208940093513","0.939947483343074","3.6215707409722","0.490671336273968","0.00597695325749247"
"2016-01-08","454.134423728814","0.985","3.57683315697987","0.488555964924727","0.00585613956965787"
"2016-01-09","449.845216247808","0.969910045587376","3.56682760929651","0.49031284599995","0.00598712801269639"
"2016-01-10","448.580216247808","1","3.55008203440853","0.490252235819572","0.00596729823346254"
"2016-01-11","449.033059029807","1.07090673290473","3.56779782474371","0.483221109252959","0.00586096424348425"
"2016-01-12","441.768157218001","1.17745","3.50758612127601","0.487158181904425","0.0058003900849762"
"2016-01-13","432.310645236704","1.13743","3.47092904072516","0.481295619923817","0.00570992388178393"
"2016-01-14","429.823224722385","1.16592069608416","3.45390875005538","0.487981574286739","0.005634249942783"
"2016-01-15","367.823199883109","1.29089104734074","3.03583933651544","0.428366092855434","0.00510884002685712"
"2016-01-16","388.071204558738","1.21179","3.08765152502173","0.491719512390419","0.00501979674461328"
"2016-01-17","382.482086499123","1.31093687901812","3.01886315166189","0.43963105921961","0.00532334264786578"
"2016-01-18","384.865166569258","1.46624418176505","3.0317041624824","0.493794043223929","0.00526689847417231"
"2016-01-19","378.161725014611","1.35304659848042","2.9833308659349","0.536704748311996","0.00521026097108521"
"2016-01-20","420.622924168323","1.45662153009936","3.39319910138889","0.535642772151349","0.00544614597173552"
"2016-01-21","409.298459672706","1.49593","3.21973946775731","0.552233796936212","0.00525895917095978"
"2016-01-22","381.046459380479","1.52","3.05351989532138","0.530751930541536","0.00507975729717918"
"2016-01-23","386.370602571596","2.01225053594389","3.0850812440076","0.615601744264144","0.00504139094604963"
"2016-01-24","403.446926651081","2.1013847849211","3.18524481565094","0.62542321241704","0.00510675857238667"
"2016-01-25","391.986097311514","2.53372158971362","3.10513927582217","0.576469723718359","0.00509636153921235"
"2016-01-26","391.142935125657","2.38058670368206","3.12219883912115","0.587726723810912","0.00550089181877231"
"2016-01-27","394.62753037405","2.40130981823495","3.2925672171074","0.606025986417986","0.00675775313092005"
"2016-01-28","378.900995616599","2.54645331911163","3.08231313757529","0.564660971264314","0.00610697278247986"
"2016-01-29","378.99999482291","2.48763545119813","3.08940242395055","0.513910328933589","0.00694002218866019"
"2016-01-30","377.262779076564","2.44067","3.06044995443519","0.508820575436802","0.0065091299281516"
"2016-01-31","366.341687609585","2.24267177966102","3.01264401187473","0.483543905941407","0.00635778569240029"
"2016-02-01","371.22343509059","2.16739736703682","3.04231044169548","0.491016869625332","0.0066049364500271"
"2016-02-02","372.927631209819","2.44653","3.04358625539438","0.495055576055713","0.00674003768685196"
"2016-02-03","368.098206604325","2.53","3.02726617871038","0.491495916848339","0.00682480041995638"
"2016-02-04","389.723081239042","2.55007","3.16129547054834","0.507036443386074","0.00682151692747992"
"2016-02-05","384.398413983051","2.56451","3.10660655567216","0.492459096359068","0.00730649722472776"
"2016-02-06","374.631555523086","2.54902","3.06135166055853","0.477359119343117","0.00809855813019023"
"2016-02-07","375.153917592051","2.89807110052601","3.06142928624921","0.478679956537533","0.00778962775501089"
"2016-02-08","370.814350327294","3.18377219345412","3.02397866995118","0.478376708189761","0.00755192617131768"
"2016-02-09","373.5116128609","3.89347676504968","3.03615975235215","0.464922164921132","0.00761755169901576"
"2016-02-10","379.082611630625","4.37768284453536","3.05378683898534","0.470547821580523","0.0076063023508401"
"2016-02-11","377.639165108124","5.87194032261835","3.0343716137361","0.527075013173199","0.00761339339495588"
"2016-02-12","382.294456458212","5.47040384395091","3.06769089848976","0.600936463202952","0.00778168387377842"
"2016-02-13","389.598432472238","5.21879062419638","3.09936836904349","0.804358750334491","0.00814071298422225"
"2016-02-14","406.150669491525","5.15584398305085","3.17923383075246","0.838457067993422","0.00849969285521914"
"2016-02-15","399.26761864699","5.15268737580363","3.13099025702717","0.7798004368938","0.00835358842689054"
"2016-02-16","407.035309468147","4.26236679544126","3.17944174315816","0.938073237383824","0.00821348652920676"
"2016-02-17","415.324113383986","3.81098028872005","3.21345975789393","0.72549249400477","0.0077459959441204"
"2016-02-18","421.289662981882","4.366827735827","3.22202122479963","0.77299726069267","0.00801408196555094"
"2016-02-19","419.626528541204","4.58564058328463","3.21601754625152","0.818428802186954","0.00819124104705579"
"2016-02-20","440.195760081823","4.35048920105202","3.46217158640306","0.815725439075785","0.00797233704333583"
"2016-02-21","438.718612681473","4.62442860549386","3.4457633482048","0.770862159968031","0.00798135387397601"
"2016-02-22","437.535295094097","5.59370853594389","3.46613965277394","0.776914281883488","0.00803941978335572"
"2016-02-23","420.032592609585","5.60993619696084","3.38830267573896","0.751515139897205","0.00796460106749107"
"2016-02-24","423.995112507306","6.23428100935126","3.35026637147126","0.795619274147135","0.00807878354488967"
"2016-02-25","424.090870251315","6.07227434482759","3.35905796992693","0.801727895105834","0.0080987674268242"
"2016-02-26","431.762241963764","5.87555043717125","3.40839734252583","0.813759741658295","0.00803476828386582"
"2016-02-27","432.947845996493","6.31073388778492","3.41013105866148","0.828915982347672","0.00787831096145848"
"2016-02-28","433.102262711864","6.49883606838106","3.42225741343847","0.867586286175076","0.00777622835983933"
"2016-02-29","437.775872589129","6.33325343074226","3.42553565714836","0.866380630792367","0.00801762741284884"
"2016-03-01","432.807867153711","7.52637569959088","3.40799646157701","0.842077571034196","0.00803510891435143"
"2016-03-02","423.079789392168","8.51878790765634","3.35085967445364","0.820975556257114","0.00789695290747143"
"2016-03-03","419.268821332554","9.28491024430157","3.27994981281922","1.07709425046393","0.00795649970864078"
"2016-03-04","407.990154295734","9.97869814319112","3.20440057776536","1.12171862483698","0.00814913835204507"
"2016-03-05","397.314453945061","10.7510062758621","3.14671210011869","1.18367877673967","0.00758851972035109"
"2016-03-06","403.705187463472","10.9844067209234","3.17164055796192","1.21337611336277","0.00767736017580719"
"2016-03-07","413.22936616014","9.47688401578024","3.24798490983591","1.03913732497895","0.00775912424476494"
"2016-03-08","411.425953243717","9.7728496277031","3.22590439653628","1.17398113438144","0.00787972796393976"
"2016-03-09","412.540703506721","11.8170986516657","3.26148426499066","1.22157404231176","0.00797528534347739"
"2016-03-10","416.340928696669","11.1656511233197","3.26934755036061","1.08375118218983","0.00823409669946184"
"2016-03-11","419.511934248977","11.122905396844","3.35980301454669","1.0833815070364","0.00870415252663595"
"2016-03-12","410.264163296318","13.283658818235","3.26338116763932","1.15826540004289","0.00842712539975217"
"2016-03-13","411.805882466394","14.3400544862653","3.26138254287988","1.23068638723216","0.0085371877025239"
"2016-03-14","415.026957276446","12.311385849211","3.27875265080114","1.1142966801721","0.00826592817739341"
"2016-03-15","415.266400292227","13.0422990222092","3.2977567094451","1.13812411396998","0.00817173964450634"
"2016-03-16","417.024118468732","12.7028209514904","3.29706039226237","1.15289222412487","0.00813525093236972"
"2016-03-17","418.605363822326","11.0503306107539","3.29049125709356","1.29317753348667","0.00820930942409202"
"2016-03-18","408.901587405026","10.8461398468732","3.16485580233303","1.14509136823209","0.00810467035821806"
"2016-03-19","409.124429865576","10.5016330590298","3.16866776193834","1.20925322120311","0.00794106309958816"
"2016-03-20","412.056953828171","10.2405717878434","3.18990962817508","1.48809325536349","0.00786266753399589"
"2016-03-21","411.601774050263","11.8347655233781","3.19303683304027","1.4678069792903","0.0080370640988681"
"2016-03-22","416.581653828171","11.2960089403857","3.22260085177707","1.36838842033239","0.00814498258311254"
"2016-03-23","417.378299532437","12.4052275651666","3.23460559678016","1.45903619585466","0.00834710738678953"
"2016-03-24","413.560239918177","11.167820943308","3.18858792317047","1.67443659558487","0.00814345287389445"
"2016-03-25","416.373243834015","10.6561121274109","3.22365970783674","1.60157957192627","0.00808942251671945"
"2016-03-26","416.823096668615","11.0021322945646","3.22728521145782","1.68788355825052","0.00803847337190641"
"2016-03-27","425.454959848042","10.3864397071888","3.29432229413328","1.5211395703113","0.00792466979610186"
"2016-03-28","422.917446814728","11.6568222752776","3.25272541472074","1.48245758328521","0.00731154265413537"
"2016-03-29","415.863828755114","11.6889505213326","3.22240567371241","1.49420008104374","0.00748759007740145"
"2016-03-30","412.777697779076","11.8662580976037","3.20887743024954","1.43830500146184","0.00707688690139826"
"2016-03-31","415.956811221508","11.3805020005845","3.26104681020341","1.40428253311516","0.00745605793132617"
"2016-04-01","417.20066025716","11.634682565751","3.25357511659609","1.45372037360137","0.0073655757340605"
"2016-04-02","419.763056691993","11.6253264757452","3.26457590092862","1.54988150825472","0.00750464831086484"
"2016-04-03","420.073578901227","11.6097399362946","3.25690648047294","1.54474374731621","0.00742804815950567"
"2016-04-04","419.540727878434","11.1254464348334","3.23760998099634","1.58638329155436","0.00740868761335578"
"2016-04-05","422.50136440678","10.4364448877849","3.25291900580834","1.50600288058877","0.00733958900313003"
"2016-04-06","421.907191233197","10.7240740794857","3.25584570862205","1.50406453789081","0.00710507614778863"
"2016-04-07","421.467220046756","10.0923154412624","3.24224636456172","1.50449106874579","0.00675616165943871"
"2016-04-08","418.643460549386","9.71449246171829","3.2153052795316","1.28787138282997","0.00664284798762774"
"2016-04-09","418.758635359439","9.10883037872589","3.23273714071059","1.14327200317848","0.00607518140776879"
"2016-04-10","421.954488544711","8.87182292402104","3.24427879909185","1.09595677481542","0.00590666270590708"
"2016-04-11","423.273044009351","8.69525671537113","3.24975697794537","1.02023383964903","0.00602386289479737"
"2016-04-12","427.427664582116","7.4949641735827","3.28612991638638","0.945431279001769","0.00588358377132329"
"2016-04-13","424.87251811806","8.04542446054939","3.2526383028514","1.03257306804666","0.00584875262199322"
"2016-04-14","425.8565949737","8.45583827527761","3.25675755375181","1.01013797003737","0.00634516395664442"
"2016-04-15","430.724418760959","8.21057201344243","3.29312874948592","0.987875064888819","0.00638477029149509"
"2016-04-16","432.216313033314","8.57401139099942","3.29002817109578","0.981308960223912","0.00654141934400567"
"2016-04-17","429.339968731736","9.33850245178258","3.27157722138663","1.0326821186949","0.00655452176925883"
"2016-04-18","429.656933664524","8.98708852425482","3.26362245454072","1.11081252840013","0.00708440073631538"
"2016-04-19","437.568726183518","8.74754864932788","3.31410238236476","1.12130796244259","0.00711313332437039"
"2016-04-20","442.661653302163","8.50508721332554","3.29671385733838","1.06094135507522","0.00737592831820092"
"2016-04-21","452.164702805377","8.15181716540035","3.37066107569017","0.981181341480737","0.00720144910410042"
"2016-04-22","448.134421332554","7.90673911747516","3.36252216794959","0.989371387834418","0.00735281515066896"
"2016-04-23","453.914722969024","8.41247736469901","3.3588785543526","1.04240610449256","0.00738226026951316"
"2016-04-24","463.382871420222","8.00785114552893","3.70729558157387","1.0320168634889","0.00725098104793816"
"2016-04-25","465.31600666277","7.51964895265927","3.85853011366558","0.965922771252176","0.00721878960344161"
"2016-04-26","469.60876452367","7.43243647223846","4.08844940725923","0.896391896455801","0.0069281092842449"
"2016-04-27","445.741113091759","7.79292508533022","3.90623349710198","0.94855150529717","0.0065122776622706"
"2016-04-28","451.060061776739","7.25401684395091","3.81420631471924","0.907644784959095","0.00665774405257444"
"2016-04-29","457.009965225015","7.4498408755114","3.84212629135239","0.888846439584395","0.00683398946291345"
"2016-04-30","449.900484511981","8.81711589421391","3.66755484891188","0.921884171016812","0.00679426196289244"
"2016-05-01","455.010731151374","8.77974883343074","3.72755624230189","0.919290390836116","0.00674361059860116"
"2016-05-02","444.933061192285","10.0712527831677","3.67960596430809","0.969167126456863","0.00660374824271337"
"2016-05-03","451.628850379895","9.36254626475746","3.76670244565333","0.923743221153633","0.00645526762377244"
"2016-05-04","448.367967562829","9.37736405669199","3.75773461573446","0.916906627671272","0.0062579199405193"
"2016-05-05","449.336072472238","9.76751992986558","3.72512338384583","0.909713971231928","0.0062417494424606"
"2016-05-06","461.693862361192","9.37613761835184","3.84238303392333","0.883123851727474","0.0064670751827876"
"2016-05-07","461.361842489772","9.38955362945646","4.02329019169594","0.885141433765338","0.00648917969933913"
"2016-05-08","461.378872296902","9.50255639976622","3.96719572790812","0.85356212274808","0.00638911422095652"
"2016-05-09","463.462231677382","9.35556831794272","4.1123272101011","0.832943507096808","0.00641778174108659"
"2016-05-10","451.079668322618","9.39206859146698","3.82474829620881","0.829715421233288","0.00618541215650417"
"2016-05-11","453.896305260082","9.93194304792519","3.88726357013785","0.860500719148502","0.00613207647767677"
"2016-05-12","455.607255932203","10.0866100637054","3.87825552897276","0.871963170023378","0.00616100357286329"
"2016-05-13","457.241902688486","10.6019870642899","3.95974127197866","0.849800518282101","0.0060863290618311"
"2016-05-14","458.119524839275","10.2316977346581","4.03314243599803","0.843531581180106","0.00612189779885349"
"2016-05-15","460.85772063121","9.98070815254237","4.10133578383654","0.830917021233374","0.00603468620453465"
"2016-05-16","455.224077323203","11.114176936879","4.0218897808392","0.81557057726914","0.00598073073518438"
"2016-05-17","453.545777030976","12.1861296873174","3.97656074427082","0.814432187864919","0.00591402937763681"
"2016-05-18","454.486184102864","13.3669491794272","4.00716187137876","0.840335673830191","0.00600937012369526"
"2016-05-19","437.724187142022","14.4955469053185","3.81386203821912","0.852464691000038","0.00610053948320686"
"2016-05-20","442.396799240211","13.6553194693162","3.87252883999354","0.937639810789231","0.0060286376262657"
"2016-05-21","444.078207188778","14.0069761648159","3.97578135381562","0.977120776335139","0.00595342067503647"
"2016-05-22","440.558668848627","14.2251007592051","3.94116287093199","0.936119332606682","0.00594876611824179"
"2016-05-23","444.205057276447","13.3380535230859","3.98145632819618","0.904605664526557","0.00588265118920434"
"2016-05-24","445.674454938632","12.7534579099942","3.95170546806803","0.900894537267308","0.00579006837341701"
"2016-05-25","450.54952717709","12.5230016165985","4.03098536353335","0.869779196136307","0.00564378613787372"
"2016-05-26","454.43372238457","12.5269520222092","4.09849413782618","0.862759682062303","0.00574604749618001"
"2016-05-27","471.820117299825","11.2072346171829","4.44577970214468","0.855476129748717","0.00550686104600549"
"2016-05-28","530.910597895967","11.8741358088837","4.54987967743778","0.917208061933378","0.00545871416516466"
"2016-05-29","527.54971244886","12.382008962595","4.50898107406016","0.889018063911178","0.00576171249989712"
"2016-05-30","533.493149035652","12.6808595523086","4.57612782033687","0.904060454501123","0.00568485653763226"
"2016-05-31","530.943692811221","14.0467417369959","4.6292846220459","0.927732325024238","0.00559404353835758"
"2016-06-01","537.613678842782","13.9132192115722","4.72533015668994","0.913788220512895","0.00577270150150057"
"2016-06-02","538.771243191116","13.8279425201636","4.71965872032083","0.929848583881028","0.0057369769518799"
"2016-06-03","570.175988252484","13.8905734938632","4.90322858592895","0.945960479215732","0.00579009383932555"
"2016-06-04","574.26620163647","13.7240073641146","4.84388417222902","0.97898593780073","0.00578515133827947"
"2016-06-05","575.137638047925","13.932690873758","4.82740964882535","1.00336358105565","0.00576729905422367"
"2016-06-06","585.857149035652","13.9915409222677","4.9656849531743","1.00376587586343","0.00572391302930544"
"2016-06-07","578.469240677966","14.5364203635301","4.79392713047355","1.00281103983833","0.00584602738879957"
"2016-06-08","583.097585330216","14.5036702378726","4.7765943296392","0.996403058740304","0.00578766850382899"
"2016-06-09","577.101699707773","14.4792054728229","4.74392323151945","1.12162890004675","0.00578301774428732"
"2016-06-10","579.814993571011","13.9494789590883","4.86824558604988","1.14979267177939","0.00571417842411927"
"2016-06-11","605.44955698422","14.2295804792519","5.04641416020519","1.1493709764839","0.00576563491387647"
"2016-06-12","670.39237434249","15.7741600157802","5.27321970553935","1.25714763946055","0.00564813215740824"
"2016-06-13","704.321778141438","17.6730242136178","5.29318101338303","1.28228446480583","0.00589007384517849"
"2016-06-14","684.948319403857","18.7374935756867","5.17110280635965","1.37566199292751","0.00723913992464733"
"2016-06-15","695.001468439509","18.4093292127411","5.24915493373853","1.46214098434031","0.00657449088979768"
"2016-06-16","767.420031268264","20.728866373758","5.70298480109716","1.55936260902454","0.00664002355357293"
"2016-06-17","750.014633927528","15.4545176265342","5.61473608011102","1.77680015419571","0.00654292997111789"
"2016-06-18","758.28878012858","11.2595861858562","5.57856738991968","2.00709462216942","0.00651977889752862"
